PROPERTY_TYPE,CITY,LOCALITY_NAME,BEDROOM_NUM,FURNISH,MIN_AREA_SQFT,MAX_AREA_SQFT,PRICE_PER_UNIT_AREA,PRICE,AGE,TOTAL_FLOOR,FLOOR_NUM,BALCONY_NUM,FACING,PROP_ID,AMENITIES,FEATURES,IS_PREMIUM
Residential Apartment,Thane,Thane East,2,2,942,942,17402,16392684,5,17,7,1,4,PROP05560,"29,44,42,26","28,17,20",False
Residential Land,Navi Mumbai,Vashi,3,2,1208,1208,15915,19225320,2,25,7,1,6,PROP05561,"47,44,26,42,45","20,6,9,8",False
Independent/Builder Floor,Mumbai Andheri-Dahisar,Borivali West,2,0,721,721,14842,10701082,2,9,6,1,5,PROP05562,"32,17,46,40,12,29,19,21",9,True
Residential Apartment,Mumbai Andheri-Dahisar,Andheri East,3,0,1201,1201,13758,16523358,2,19,19,1,3,PROP05563,"40,32,21","19,6",False
Independent/Builder Floor,Mumbai Andheri-Dahisar,Jogeshwari West,4,1,1691,1691,17945,30344995,5,23,2,3,6,PROP05564,"44,21,26,24,17,46,1,42,32","30,28",True
Residential Apartment,South Mumbai,Colaba,4,0,1842,1842,59596,109775832,1,2,2,1,4,PROP05565,"1,45,42,19,26,21,41","8,19,28,17",False
Independent House/Villa,Mumbai South West,Khar West,4,2,2033,2033,40838,83023654,1,4,4,2,4,PROP05566,"47,21,17",1,False
Residential Apartment,Mumbai Andheri-Dahisar,Borivali West,3,0,1148,1148,18704,21472192,3,14,11,2,3,PROP05567,"44,26,19","6,1,20,30",False
Residential Apartment,Thane,Thane West,3,0,1367,1367,16410,22432470,2,7,6,2,6,PROP05568,"32,29,42,17",19,True
Independent/Builder Floor,Navi Mumbai,Belapur,2,2,798,798,14753,11772894,2,26,9,2,6,PROP05569,"12,29,17",19,False
Residential Apartment,Central Mumbai suburbs,Vikhroli,2,0,937,937,22802,21365474,2,18,9,1,2,PROP05570,"44,1,45,26,12,25,19,29","9,1,8",False
Independent House/Villa,South Mumbai,Dadar West,3,0,1386,1386,69609,96478074,2,10,8,0,7,PROP05571,"21,29,32,23,45,25,17,24,40","30,6,17,1",True
Residential Apartment,Central Mumbai suburbs,Vikhroli,1,2,356,356,28891,10285196,3,8,4,2,6,PROP05572,"19,21,12,42,29,17,23,25,46","6,20,19",True
Residential Apartment,Mumbai Harbour,Chembur,3,1,1159,1159,26847,31115673,1,12,4,1,2,PROP05573,"21,29,41,12","8,17",False
Studio Apartment,Mira Road And Beyond,Bhayander West,1,0,620,620,14521,9003020,5,11,10,2,3,PROP05574,"42,40,45,47","30,8",True
Residential Apartment,Central Mumbai suburbs,Bhandup West,2,0,736,736,28860,21240960,5,23,6,1,1,PROP05575,"21,26,25,23,46,12,1,29,32","8,17",True
Independent House/Villa,Mumbai Andheri-Dahisar,Andheri East,3,2,1318,1318,17350,22867300,0,22,15,0,3,PROP05576,"41,19,24,40,25,46,44,23,42","8,19",True
Independent/Builder Floor,Mumbai Beyond Thane,Badlapur,3,0,876,876,7887,6909012,0,23,20,0,5,PROP05577,"47,23,25,24",20,True
Independent House/Villa,Mumbai Harbour,Sewri,4,2,1464,1464,23200,33964800,15,8,3,1,6,PROP05578,"24,26,25,45,44","30,17",False
Residential Apartment,Mira Road And Beyond,Bhayander East,3,2,861,861,10505,9044805,2,13,1,1,5,PROP05579,"12,19,42,29,41,24",17,True
Independent/Builder Floor,Mumbai Andheri-Dahisar,Borivali West,4,2,1719,1719,21332,36669708,20,15,11,1,1,PROP05580,"19,24,40,42",17,False
Residential Apartment,Mumbai Andheri-Dahisar,Kandivali West,2,2,875,875,17963,15717625,3,7,3,1,2,PROP05581,"32,41,40,21,1","19,17",True
Studio Apartment,Mumbai Andheri-Dahisar,Dahisar East,1,1,531,531,14628,7767468,0,16,15,0,4,PROP05582,"23,42,29,45,44,46","8,1,17",False
Independent House/Villa,Mumbai Andheri-Dahisar,Malad West,5,0,3986,3986,24764,98709304,20,18,2,1,5,PROP05583,"47,17,1,42,24,44","20,1,6",True
Residential Apartment,Mira Road And Beyond,Bhayander West,3,0,1342,1342,8612,11557304,1,5,3,1,7,PROP05584,"25,26,12,45,21,41,40,42","28,19,9,8",True
Residential Apartment,South Mumbai,Parel,3,2,890,890,54941,48897490,7,4,2,2,5,PROP05585,"12,32,45,40,44,26,46",20,False
Serviced Apartments,Central Mumbai suburbs,Bhandup West,2,2,867,867,18776,16278792,3,27,17,1,4,PROP05586,"41,32,1,26,42,19,45,21",20,True
Residential Apartment,Mumbai South West,Vile Parle West,2,0,879,879,23200,20392800,1,18,13,2,4,PROP05587,"42,26,1","17,9,20",False
Residential Apartment,Thane,Majiwada,2,2,686,686,17653,12109958,5,9,4,1,8,PROP05588,"40,26,17,46,29,19,42,45","28,20",True
Residential Apartment,Mira Road And Beyond,Bhayander West,2,1,695,695,9192,6388440,4,26,5,2,3,PROP05589,"42,25,41,17,32,26,23","28,20,17,8",True
Residential Apartment,Mumbai Beyond Thane,Badlapur,3,2,1214,1214,8648,10498672,3,4,4,1,4,PROP05590,"29,19,23,46","20,19,28,1",False
Independent House/Villa,Mira Road And Beyond,Bhayander East,2,1,748,748,10246,7664008,1,3,1,1,7,PROP05591,"44,17,45,24,21,1,41,32","1,30",True
Residential Apartment,Mira Road And Beyond,Mira Road,3,2,896,896,13012,11658752,1,12,7,3,7,PROP05592,"41,1,44,17,24","20,6,17",True
Residential Apartment,Mira Road And Beyond,Bhayander East,2,1,660,660,14356,9474960,20,16,16,2,6,PROP05593,"17,44,25,19","28,9,8,1",False
Residential Apartment,Mumbai Andheri-Dahisar,Jogeshwari West,3,0,1160,1160,13179,15287640,0,17,16,2,7,PROP05594,"46,26,47",1,False
Residential Apartment,Mira Road And Beyond,Bhayander East,1,2,485,485,13091,6349135,2,23,11,1,6,PROP05595,"46,25,1,21",20,True
Residential Apartment,Mumbai Andheri-Dahisar,Jogeshwari West,5,0,2507,2507,20272,50821904,2,12,11,1,6,PROP05596,"32,17,45,29","30,20,1",True
Residential Apartment,Navi Mumbai,Kharghar,3,0,857,857,14435,12370795,7,2,2,1,8,PROP05597,"24,41,21,19,44,32","1,6,28,8",False
Residential Apartment,Central Mumbai suburbs,Kanjurmarg,3,0,1288,1288,19974,25726512,4,12,7,0,2,PROP05598,"19,46,47","28,1",False
Independent House/Villa,South Mumbai,Parel,3,0,1072,1072,60967,65356624,4,26,3,2,2,PROP05599,"29,19,26,32,21","30,6,1,20",True
Independent/Builder Floor,Mumbai Andheri-Dahisar,Malad West,1,0,582,582,18308,10655256,3,27,23,2,2,PROP05600,"26,29,44","8,6,28,17",False
Residential Apartment,Mumbai Andheri-Dahisar,Andheri West,2,0,770,770,13088,10077760,2,16,2,1,2,PROP05601,"40,17,29,23,41,24,1,45,44","1,6,9,28",False
Studio Apartment,Mira Road And Beyond,Naigaon,1,0,386,386,9987,3854982,0,18,13,2,8,PROP05602,"32,40,23,17","6,19,8,1",False
Independent House/Villa,South Mumbai,Dadar West,1,0,431,431,62730,27036630,0,2,1,0,8,PROP05603,"12,45,29,42,21,26,23","1,19,30",True
Serviced Apartments,Mira Road And Beyond,Naigaon,3,0,994,994,12486,12411084,5,20,14,0,8,PROP05604,"21,19,12,24","19,8",True
Farm House,South Mumbai,Fort,4,1,1434,1434,64002,91778868,4,14,4,3,2,PROP05605,"45,24,26,17,1,12,29,42",20,False
Serviced Apartments,Mumbai South West,Bandra West,1,2,385,385,33242,12798170,1,19,13,1,1,PROP05606,"19,12,41,26,45,46,24,40","19,30,9",True
Independent House/Villa,Mumbai Andheri-Dahisar,Jogeshwari West,4,1,1767,1767,22700,40110900,3,6,2,1,3,PROP05607,"29,45,42,44","17,8,6,20",False
Residential Apartment,Mumbai Andheri-Dahisar,Dahisar East,2,2,776,776,16122,12510672,15,10,8,1,8,PROP05608,"40,25,19,46,21,45,24,44,47","28,8,20",False
Studio Apartment,South Mumbai,Matunga,1,0,306,306,65538,20054628,2,4,4,1,5,PROP05609,"1,26,25","30,19",True
Residential Apartment,Mira Road And Beyond,Vasai,2,0,809,809,11130,9004170,3,5,5,2,6,PROP05610,"1,24,19,40,17","17,30,20",True
Residential Apartment,Mira Road And Beyond,Vasai,3,0,1308,1308,13840,18102720,20,26,10,1,2,PROP05611,"24,12,25,21,44,41,47",19,True
Independent House/Villa,Mumbai South West,Vile Parle West,2,2,621,621,25956,16118676,3,24,17,1,3,PROP05612,"45,46,25,23,12,42,1","30,6",True
Serviced Apartments,Thane,Manpada,1,0,484,484,10673,5165732,0,26,10,1,7,PROP05613,"24,17,46,42",6,False
Residential Land,Mumbai Andheri-Dahisar,Andheri East,2,2,592,592,24912,14747904,20,23,22,1,4,PROP05614,"23,1,42","20,28,19,9",False
Residential Apartment,Central Mumbai suburbs,Mulund West,2,1,790,790,20760,16400400,15,7,3,2,4,PROP05615,"41,24,21,29,23,47","30,6,17,20",False
Studio Apartment,Mumbai Andheri-Dahisar,Dahisar East,1,1,460,460,16077,7395420,10,7,3,2,1,PROP05616,"47,41,46,17,12,19,44","8,1,6,28",False
Residential Apartment,South Mumbai,Fort,1,0,322,322,55634,17914148,0,27,10,1,1,PROP05617,"23,19,44,47,1,25,24,32,12",19,False
Independent House/Villa,Mumbai Beyond Thane,Ulhasnagar,4,0,1366,1366,11395,15565570,0,4,1,1,4,PROP05618,"19,46,47,40,24,23,41","6,9,1",False
Independent House/Villa,Mumbai Andheri-Dahisar,Borivali West,4,2,1551,1551,14410,22349910,3,8,7,1,3,PROP05619,"45,29,19,1,44","6,30",False
Residential Apartment,Mumbai Andheri-Dahisar,Andheri West,3,0,1255,1255,20713,25994815,0,4,1,1,5,PROP05620,"40,19,26,29","19,28",False
Independent House/Villa,Navi Mumbai,Panvel,2,1,632,632,11217,7089144,0,15,10,1,1,PROP05621,"23,40,29","9,30,1",True
Residential Apartment,Mumbai Harbour,Chembur,3,2,1302,1302,25293,32931486,15,24,11,2,2,PROP05622,"1,19,21,45,44,25","19,6,30,28",False
Independent/Builder Floor,Mumbai Andheri-Dahisar,Kandivali West,3,0,1117,1117,15115,16883455,5,26,5,3,6,PROP05623,"21,17,23,26,1,25,24","1,30,28,8",True
Independent House/Villa,Mumbai South West,Khar West,4,0,2153,2153,43878,94469334,3,16,1,3,8,PROP05624,"24,19,40","19,28,9",False
Residential Apartment,Navi Mumbai,Panvel,3,2,1309,1309,17725,23202025,15,11,6,1,3,PROP05625,"23,19,25,1,17,24,40,32",17,True
Residential Apartment,Thane,Ghodbunder Road,2,2,716,716,17016,12183456,0,25,8,0,1,PROP05626,"32,24,29","20,19",True
Independent House/Villa,Thane,Thane West,4,0,2185,2185,12152,26552120,2,23,4,1,1,PROP05627,"44,45,29,1,25,32,23,41","17,20",False
Residential Apartment,South Mumbai,Colaba,2,0,612,612,96162,58851144,2,21,2,0,7,PROP05628,"1,23,42,47","19,8,9",True
Serviced Apartments,Thane,Manpada,2,0,625,625,11777,7360625,5,22,14,2,2,PROP05629,"23,24,21,29,1,45,26,40","20,19",False
Residential Apartment,Mumbai Beyond Thane,Ambernath,3,2,1064,1064,10943,11643352,20,4,3,2,8,PROP05630,"41,47,44,1","6,17,20",True
Residential Apartment,Mumbai Andheri-Dahisar,Jogeshwari West,3,0,1255,1255,21928,27519640,0,9,5,1,4,PROP05631,"12,21,47,26,29,41","9,20,8",False
Studio Apartment,Mumbai Beyond Thane,Dombivli,1,2,486,486,9395,4565970,0,21,6,2,6,PROP05632,"21,47,40,24,17,44,23",30,True
Residential Apartment,Navi Mumbai,Belapur,4,2,1520,1520,13325,20254000,4,17,14,1,3,PROP05633,"40,41,23,45,12,24,44,29,46",20,False
Independent House/Villa,Navi Mumbai,Panvel,3,0,955,955,16860,16101300,15,4,4,2,7,PROP05634,"12,24,41,1,19,26,23,29","30,19,17",False
Studio Apartment,South Mumbai,Worli,1,0,317,317,86333,27367561,4,27,12,2,6,PROP05635,"26,23,40,32,46,29,45,17","9,19,1",False
Residential Apartment,Navi Mumbai,Belapur,3,1,1003,1003,11017,11050051,0,7,1,1,2,PROP05636,"46,32,25","9,30,1",True
Independent House/Villa,Mumbai South West,Vile Parle West,3,0,954,954,35520,33886080,5,14,5,2,8,PROP05637,"25,12,40,23","1,30,28,19",False
Independent House/Villa,Central Mumbai suburbs,Kanjurmarg,4,2,1730,1730,29805,51562650,4,15,12,0,1,PROP05638,"23,42,41,25,12,32,44","17,20",True
Residential Apartment,Central Mumbai suburbs,Powai,2,2,798,798,22766,18167268,1,25,10,1,8,PROP05639,"41,45,23",20,False
Residential Apartment,Navi Mumbai,Nerul,2,0,691,691,15251,10538441,20,12,8,0,3,PROP05640,"41,26,40",19,False
Residential Apartment,Mumbai South West,Bandra West,2,0,791,791,43254,34213914,0,25,19,3,5,PROP05641,"45,42,17","6,19,9",False
Residential Apartment,Central Mumbai suburbs,Mulund West,4,1,1761,1761,26720,47053920,4,23,22,2,1,PROP05642,"45,32,47,19","8,1,17,6",True
Residential Apartment,South Mumbai,Fort,4,0,1435,1435,88007,126290045,10,11,9,2,6,PROP05643,"25,19,17,40,12,46","19,8,9,28",False
Residential Apartment,Mumbai Andheri-Dahisar,Dahisar East,2,1,940,940,14779,13892260,10,9,1,1,4,PROP05644,"17,1,12,23,45","30,28",True
Residential Apartment,Mira Road And Beyond,Naigaon,2,0,611,611,9306,5685966,7,12,4,1,6,PROP05645,"42,24,1","1,9,20,6",False
Studio Apartment,South Mumbai,Matunga,1,2,360,360,37385,13458600,10,8,4,0,6,PROP05646,"44,23,21,40,47,42,19,32,17",19,False
Residential Apartment,Mira Road And Beyond,Naigaon,1,0,416,416,11711,4871776,0,12,5,2,2,PROP05647,"40,41,21,1","9,19,6,17",False
Residential Apartment,Central Mumbai suburbs,Bhandup West,3,0,1296,1296,17437,22598352,5,6,4,1,1,PROP05648,"40,42,25,32","30,9,19,17",True
Independent House/Villa,Mumbai Andheri-Dahisar,Dahisar East,2,1,810,810,21427,17355870,4,19,6,1,5,PROP05649,"42,19,21,45,41","30,9,1,28",False
Residential Apartment,Thane,Ghodbunder Road,2,2,731,731,12854,9396274,1,27,13,1,7,PROP05650,"46,41,44,29,25,1,24,23,42","6,30,9,1",True
Independent House/Villa,South Mumbai,Prabhadevi,2,1,595,595,70569,41988555,5,7,6,1,5,PROP05651,"44,46,42,47,25,32,29,19,1",1,False
Residential Apartment,Thane,Majiwada,2,2,746,746,18707,13955422,20,22,4,1,4,PROP05652,"47,40,25,24,19,1,44,32,41","8,19",False
Residential Apartment,Mira Road And Beyond,Bhayander West,2,1,609,609,9706,5910954,2,14,1,1,8,PROP05653,"12,47,1,44,40,26,41,42",8,False
Residential Apartment,Navi Mumbai,Panvel,2,0,851,851,12939,11011089,3,10,2,2,4,PROP05654,"25,29,26,44,40,45,46","17,19,20,9",False
Residential Apartment,Mumbai Andheri-Dahisar,Borivali West,1,2,475,475,21290,10112750,5,25,5,0,6,PROP05655,"12,45,21,41,26","17,6",True
Residential Land,Mira Road And Beyond,Mira Road,3,0,1323,1323,12908,17077284,2,20,19,1,7,PROP05656,"32,17,44,19,40,42","30,8,17",False
Residential Apartment,Mumbai Andheri-Dahisar,Goregaon East,3,1,1297,1297,20188,26183836,20,18,13,1,3,PROP05657,"17,44,25,32,21",28,False
Residential Apartment,Mumbai Andheri-Dahisar,Goregaon East,4,0,2077,2077,17113,35543701,3,10,3,2,7,PROP05658,"1,25,44,41,17","8,9",False
Farm House,Mumbai Andheri-Dahisar,Andheri East,4,2,1813,1813,22816,41365408,0,15,7,1,3,PROP05659,"17,45,29,42,32,25,46,44,23",6,True
Residential Apartment,South Mumbai,Matunga,2,0,877,877,94297,82698469,1,15,6,1,3,PROP05660,"25,42,23,29,12,21,46",1,True
Farm House,Mumbai Beyond Thane,Kalyan,4,0,1663,1663,11507,19136141,15,4,1,2,2,PROP05661,"26,47,40,46,42,32,21,41","8,19,30,20",False
Residential Apartment,Mumbai Harbour,Reay Road,2,2,563,563,16211,9126793,15,2,1,1,1,PROP05662,"40,47,19,1,24,12,29","17,9,8,1",True
Residential Apartment,Thane,Ghodbunder Road,3,0,1228,1228,14295,17554260,0,29,9,3,5,PROP05663,"46,17,12,26,40,45,19,23,42","19,1,28,8",True
Farm House,Mira Road And Beyond,Naigaon,3,0,1366,1366,13076,17861816,2,13,7,2,2,PROP05664,"23,26,1","6,9,30,17",True
Residential Apartment,Central Mumbai suburbs,Bhandup West,1,0,439,439,21306,9353334,2,21,21,2,2,PROP05665,"40,25,45,32","30,28,17,6",True
Residential Apartment,Mumbai Andheri-Dahisar,Kandivali West,4,0,1537,1537,17090,26267330,0,25,19,2,2,PROP05666,"32,25,12,1,47,24,29,17","20,8,1,6",False
Independent House/Villa,South Mumbai,Parel,5,2,2751,2751,53159,146240409,0,28,15,2,4,PROP05667,"25,32,42,1,47",9,True
Independent House/Villa,Mumbai Andheri-Dahisar,Goregaon East,5,0,1811,1811,13866,25111326,0,25,3,1,2,PROP05668,"12,32,45,40,19","28,30,19",False
Studio Apartment,Navi Mumbai,Belapur,1,2,566,566,14399,8149834,5,7,5,2,6,PROP05669,"26,29,21,1,32,24,12","19,1",False
Residential Apartment,Thane,Ghodbunder Road,2,0,753,753,16996,12797988,5,26,8,3,6,PROP05670,"41,19,47,42",6,False
Residential Apartment,Mumbai Andheri-Dahisar,Jogeshwari West,1,0,519,519,21368,11089992,10,3,2,1,1,PROP05671,"40,26,47,12,25,42,24,32",1,False
Residential Apartment,South Mumbai,Worli,3,2,1220,1220,93267,113785740,7,18,10,1,6,PROP05672,"42,23,21,17,40,26,32,12,47","6,1,8,19",False
Serviced Apartments,Mumbai Andheri-Dahisar,Andheri East,2,2,673,673,14354,9660242,0,21,5,2,5,PROP05673,"46,47,41,21",1,False
Independent House/Villa,Mumbai Andheri-Dahisar,Andheri East,3,2,1228,1228,15479,19008212,0,4,2,2,2,PROP05674,"46,1,17","20,8,28",False
Residential Apartment,Central Mumbai suburbs,Mulund West,1,0,402,402,27403,11016006,3,6,2,2,2,PROP05675,"17,1,45,23",28,True
Serviced Apartments,South Mumbai,Fort,2,2,575,575,90357,51955275,3,28,28,1,6,PROP05676,"24,40,42,25,1,17,44,32","6,20,17",True
Studio Apartment,Mumbai Andheri-Dahisar,Kandivali West,1,2,327,327,15178,4963206,2,17,2,2,2,PROP05677,"45,23,46,29","6,20,17,8",False
Independent/Builder Floor,Central Mumbai suburbs,Bhandup West,3,2,1354,1354,24042,32552868,3,22,2,2,2,PROP05678,"41,47,24","6,17",False
Residential Apartment,Central Mumbai suburbs,Bhandup West,3,0,1066,1066,18169,19368154,4,11,6,2,8,PROP05679,"42,24,26,29,19,23","9,17,19",True
Residential Apartment,Mira Road And Beyond,Mira Road,1,0,454,454,12115,5500210,0,25,11,2,4,PROP05680,"26,23,29","17,9",False
Residential Apartment,Mumbai Andheri-Dahisar,Jogeshwari West,3,0,936,936,16129,15096744,5,4,3,1,6,PROP05681,"24,47,40,41,26","1,8,30,17",False
Independent House/Villa,Thane,Thane East,3,1,885,885,12608,11158080,3,25,10,0,8,PROP05682,"25,44,1,23,24,26","17,6",True
Independent/Builder Floor,Mira Road And Beyond,Bhayander West,1,1,370,370,10390,3844300,1,10,4,2,1,PROP05683,"29,42,41,17,23,40,26,1,45","28,20",False
Residential Land,Mumbai Beyond Thane,Badlapur,2,0,788,788,8380,6603440,3,8,4,1,1,PROP05684,"1,26,44,12","20,19,1,9",True
Residential Apartment,South Mumbai,Prabhadevi,1,0,321,321,43137,13846977,4,23,7,1,6,PROP05685,"19,41,26","9,8,19,30",False
Independent/Builder Floor,Mumbai Andheri-Dahisar,Borivali West,2,0,756,756,13284,10042704,1,27,25,1,3,PROP05686,"45,17,24,19,12,25","17,28,1",True
Serviced Apartments,Thane,Thane West,2,2,700,700,16862,11803400,3,2,2,3,6,PROP05687,"45,12,40,23,25,17","6,19",False
Residential Apartment,Mumbai Harbour,Wadala,3,0,1354,1354,14498,19630292,1,26,12,0,8,PROP05688,"24,44,47",28,True
Farm House,Mumbai Harbour,Sewri,4,0,1975,1975,17826,35206350,2,6,4,1,3,PROP05689,"23,44,26,17,19,42","30,20",False
Independent House/Villa,Mumbai Andheri-Dahisar,Dahisar East,4,0,1286,1286,17566,22589876,10,29,22,1,3,PROP05690,"47,24,46,19,42",28,False
Residential Apartment,Thane,Ghodbunder Road,2,0,553,553,11599,6414247,3,10,3,1,7,PROP05691,"17,24,1,19","9,1,8,17",False
Studio Apartment,Mumbai Andheri-Dahisar,Andheri East,1,0,643,643,23395,15042985,3,6,3,1,1,PROP05692,"17,40,44,47,32,42,24",19,False
Residential Apartment,Mumbai Andheri-Dahisar,Malad West,4,1,1543,1543,17075,26346725,4,21,20,2,4,PROP05693,"24,29,41,17,26,47",9,True
Independent House/Villa,Central Mumbai suburbs,Mulund West,5,1,2261,2261,19760,44677360,4,29,8,2,4,PROP05694,"45,26,23,42,12",19,False
Residential Apartment,Mumbai Andheri-Dahisar,Malad West,1,0,496,496,24110,11958560,2,18,3,2,5,PROP05695,"40,45,24,29,26,44",8,True
Independent House/Villa,Mira Road And Beyond,Bhayander East,3,2,1377,1377,10644,14656788,0,17,17,3,7,PROP05696,"44,12,47,40,41,23,29",30,False
Residential Land,Mumbai Andheri-Dahisar,Dahisar East,3,0,1092,1092,13283,14505036,4,10,9,0,1,PROP05697,"1,25,46,12,47,29,17,42,23","8,1,30",False
Residential Apartment,Navi Mumbai,Belapur,2,2,844,844,12581,10618364,2,6,3,1,6,PROP05698,"45,12,24,25,47,17,19,44","19,17,28",False
Residential Apartment,Central Mumbai suburbs,Vikhroli,4,1,2137,2137,24333,51999621,10,27,19,3,1,PROP05699,"19,46,24,29,1","20,8,28,9",True
Residential Apartment,Mumbai Andheri-Dahisar,Borivali West,2,0,575,575,22164,12744300,2,13,7,1,8,PROP05700,"23,1,17,40,24,26","28,20",True
Residential Apartment,Mumbai Andheri-Dahisar,Andheri West,2,2,778,778,16299,12680622,2,1,1,1,8,PROP05701,"17,47,29,42,40,19,1,32,25","1,20,9",False
Residential Apartment,Mumbai Beyond Thane,Dombivli,2,0,948,948,9662,9159576,5,20,17,2,5,PROP05702,"23,26,41,45,12","8,28",True
Serviced Apartments,Mumbai Andheri-Dahisar,Malad West,1,0,415,415,18765,7787475,4,7,1,2,6,PROP05703,"46,21,12",17,True
Residential Apartment,Navi Mumbai,Nerul,2,2,805,805,13386,10775730,5,2,2,1,8,PROP05704,"12,17,41,40,44,47,25,29,45","20,1,6",False
Residential Apartment,Mumbai Andheri-Dahisar,Dahisar East,2,0,818,818,24685,20192330,2,17,12,2,8,PROP05705,"29,44,32","17,9,28,30",False
Residential Apartment,Mumbai Harbour,Chembur,2,1,659,659,27229,17943911,15,3,3,2,2,PROP05706,"41,29,42,44,1,24,46","8,30",False
Residential Apartment,Mumbai Beyond Thane,Ambernath,2,1,838,838,11572,9697336,7,26,1,1,8,PROP05707,"23,26,12","17,1,20",False
Independent House/Villa,Mumbai Andheri-Dahisar,Borivali West,2,0,852,852,14559,12404268,5,15,14,3,3,PROP05708,"47,19,40,21,12,45,41,1","1,19,6",False
Serviced Apartments,Mira Road And Beyond,Mira Road,1,1,482,482,14783,7125406,3,2,1,1,5,PROP05709,"32,23,45,44,19,46,29","9,1",False
Residential Apartment,Central Mumbai suburbs,Mulund West,5,0,2010,2010,25948,52155480,0,3,3,2,6,PROP05710,"17,40,1,12,42,21,41","30,17,19",False
Residential Apartment,Navi Mumbai,Nerul,2,2,890,890,17362,15452180,0,9,3,1,8,PROP05711,"47,19,41,1,42","20,30",False
Residential Apartment,South Mumbai,Parel,2,2,800,800,69608,55686400,0,24,2,2,8,PROP05712,"45,17,40,23,24,19,21,42","6,30,1",True
Residential Apartment,Mumbai Beyond Thane,Dombivli,2,0,657,657,6723,4417011,3,12,10,3,3,PROP05713,"45,41,23,17,32,21","8,30",False
Studio Apartment,Mumbai Andheri-Dahisar,Kandivali West,1,1,648,648,18287,11849976,1,11,1,1,2,PROP05714,"44,12,21,17","1,8",True
Independent House/Villa,Navi Mumbai,Panvel,3,2,1338,1338,10877,14553426,10,12,9,1,8,PROP05715,"1,42,44,25,24,12",1,False
Serviced Apartments,Mumbai Andheri-Dahisar,Goregaon East,1,2,557,557,13560,7552920,1,9,1,2,2,PROP05716,"29,17,44,12,25,23,24,47","1,8,9",False
Residential Apartment,South Mumbai,Fort,3,1,1324,1324,59279,78485396,0,26,22,1,7,PROP05717,"41,46,45","19,1",False
Residential Apartment,Mumbai South West,Santacruz West,3,0,954,954,35951,34297254,1,1,1,1,6,PROP05718,"42,41,46,21,12,40","20,1,30",True
Residential Apartment,Mumbai South West,Khar West,2,0,854,854,40398,34499892,4,2,1,1,5,PROP05719,"21,24,44,23,32",17,False
Farm House,Mumbai South West,Santacruz West,3,2,1250,1250,22553,28191250,15,5,5,1,2,PROP05720,"41,42,44,25,46,19,29,1,32","8,28",False
Residential Apartment,Thane,Thane West,3,0,1197,1197,10105,12095685,5,28,16,2,7,PROP05721,"29,47,46,1,26,42,12","20,17",False
